relative_path,category,size_bytes,sha256,modified_utc
Primee/PathFinder-Ship/Passenger-Bot/NLP çalışmaları/Training/Datasets/veriler/birlestir_veri.py,training_or_test_code,2263,eebcc4f6a336d7798fc26064e6e22632dee1f2410eb272caaa831ae44961858a,2025-05-25T11:33:47.168822+00:00
Primee/PathFinder-Ship/Passenger-Bot/NLP çalışmaları/Training/Datasets/veriler/komutlar/command_1.json,dataset_or_tokenizer,112759,73d46cc0efa16c662dcf5a81bda333a60f5061fbf7eaad0180b051d4195a8206,2025-05-24T21:16:11.025123+00:00
Primee/PathFinder-Ship/Passenger-Bot/NLP çalışmaları/Training/Datasets/veriler/komutlar/command_2.json,dataset_or_tokenizer,71260,1da119171e4c9c066371c5a5e7221bab5c4621b75eb44b7c939d6882fdc81523,2025-05-24T21:17:16.176461+00:00
Primee/PathFinder-Ship/Passenger-Bot/NLP çalışmaları/Training/Datasets/veriler/komutlar/command_3.json,dataset_or_tokenizer,94016,eba103c1ea015ecc125311b3192f112dd26870866c835204825eca5cfe93b13a,2025-05-24T21:19:19.788146+00:00
Primee/PathFinder-Ship/Passenger-Bot/NLP çalışmaları/Training/Datasets/veriler/komutlar/command_4.json,dataset_or_tokenizer,99961,f9863e8fd5113587f814f64d8e6f3c92828c1f110628f897fb806dc1fa408ce1,2025-05-24T21:20:09.685836+00:00
Primee/PathFinder-Ship/Passenger-Bot/NLP çalışmaları/Training/Datasets/veriler/komutlar/command_5.json,dataset_or_tokenizer,47670,4c38f9790c172952672712373a822a040848853344254c8727600001c692aa6e,2025-05-11T18:12:10.618473+00:00
Primee/PathFinder-Ship/Passenger-Bot/NLP çalışmaları/Training/Datasets/veriler/komutlar/command_6.json,dataset_or_tokenizer,42362,dc91ad523d85c784ff8881c794e2d7f4369acdf5ebb2e927d25fd676fcde23b2,2025-05-11T18:16:56.384031+00:00
Primee/PathFinder-Ship/Passenger-Bot/NLP çalışmaları/Training/Datasets/veriler/komutlar/command_7.json,dataset_or_tokenizer,42978,27c272a7598fbc3ae74f1c54c773795bf1bc80137fbde6ca96785dcf3a820fb2,2025-05-11T18:12:43.373301+00:00
Primee/PathFinder-Ship/Passenger-Bot/NLP çalışmaları/Training/Datasets/veriler/komutlar/command_8.json,dataset_or_tokenizer,44992,ba8a50bc78c0b3dce588d44827d5a3d61a127e89497c642fdf5d75ffe7da3b60,2025-05-11T18:50:09.898356+00:00
Primee/PathFinder-Ship/Passenger-Bot/NLP çalışmaları/Training/Datasets/veriler/tırnak işareti kaldır.py,training_or_test_code,652,29b32c20bdb408ac95ec28bdfd5cf2c53c59c1c1325dcf3ed6555496f1fa7795,2025-05-25T12:43:49.361590+00:00
Primee/PathFinder-Ship/Passenger-Bot/NLP çalışmaları/Training/Datasets/veriler/tırnaklı_Passenger_bot_dataset.json,dataset_or_tokenizer,2102067,457c826fed1ac5952f4304d896f215cab3a1213b6fd36f45555ba340fd976cba,2025-05-25T11:34:08.822813+00:00
Primee/PathFinder-Ship/Passenger-Bot/NLP çalışmaları/Training/Datasets/veriler/yeni.json,dataset_or_tokenizer,1584862,8b40f7c37930a456cbb3d36178328e7896f89bddcc4b4421a93983d5643f9789,2025-05-25T11:14:37.599389+00:00
Primee/PathFinder-Ship/Passenger-Bot/NLP çalışmaları/Training/Datasets/veriler/önemli.txt,documentation_or_visual_evidence,435,43f6f503f6d37feeb6ba866b3242aa142430f7bb4b9a3cb396d5547bf50d4243,2025-05-11T20:29:33.043401+00:00
Primee/PathFinder-Ship/Passenger-Bot/NLP çalışmaları/Training/Label Model Learning Algorithm/only_label_data.csv,dataset_or_tokenizer,4687,8ce8cdb41ede02d781b60cc5ad29230406a9bcd15b2c3d8993d6fb3627fee469,2025-05-03T11:42:45.052829+00:00
Primee/PathFinder-Ship/Passenger-Bot/NLP çalışmaları/Training/Label Model Learning Algorithm/only_label_training.py,training_or_test_code,9255,58f9731fc539f98c447cf863e71523f042048a532ecf507b157d06acfa1deefe,2025-05-03T16:21:56.037620+00:00
Primee/PathFinder-Ship/Passenger-Bot/NLP çalışmaları/Training/Old Codes/eğitim sonrası kullanım.py,training_or_test_code,752,5d7afb2bf019d780788b5095643d21ee3d3924606096f3179a7435666dae3112,2025-05-16T12:20:31.520767+00:00
Primee/PathFinder-Ship/Passenger-Bot/NLP çalışmaları/Training/Old Codes/Flan_T5_small.py,training_or_test_code,4488,c3eeaa23c21d71124877ce9e1bffdd48f846f36dcb54e282c441ce81115aa021,2025-05-16T12:20:20.004177+00:00
Primee/PathFinder-Ship/Passenger-Bot/NLP çalışmaları/Training/Old Codes/T5_small.py,training_or_test_code,29649,bbd50df00f8e7363915ddcc1f323ffc82b9bdd1575909bd300da12192b2d3b5b,2025-05-16T16:25:52.353956+00:00
Primee/PathFinder-Ship/Passenger-Bot/NLP çalışmaları/özet prompt.txt,documentation_or_visual_evidence,1879,ae8ae2469d09825f63180eff61baba14feb795eb61de39081d2f240c96d3ddc0,2025-05-28T18:02:55.171223+00:00
Primee/PathFinder-Ship/Passenger-Bot/NLP çalışmaları/özet.txt,documentation_or_visual_evidence,2007,678b306c96fca2ea8b3a2688cbc027d210baa32590858d1379736033fca96b6d,2025-06-01T18:17:10.172847+00:00
Primee/PathFinder-Ship/Passenger-Bot/passenger_bot_dataset_rag_yok.json,dataset_or_tokenizer,2599200,48baa144e66ba4d72fb203fba447b1df45fc077c4122b2d6a8bbfe7b12105f2a,2025-06-22T21:41:55.257804+00:00
Primee/PathFinder-Ship/PathFinder-Ship in Future/ses.py,training_or_test_code,583,1a4c50ef8d1388fa7806ccd79648c90314cc06761dc30d64690f330a23eabe7c,2025-05-29T17:38:58.705154+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/.vs/pathfindership/v17/DocumentLayout.backup.json,dataset_or_tokenizer,2844,767b7bdb98cc5a69bd57e928be8968b7f632d6a631f8da0a5de001114a35c90a,2025-07-23T22:38:40.107389+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/.vs/pathfindership/v17/DocumentLayout.json,dataset_or_tokenizer,2844,767b7bdb98cc5a69bd57e928be8968b7f632d6a631f8da0a5de001114a35c90a,2025-07-23T22:40:50.696298+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/.vs/ProjectEvaluation/pathfindership.metadata.v9.bin,model_artifact,1426,532b49d916288d5cb5ba940e7df5aacd31d28b770b8df2a53c5e69d4f021895e,2025-07-08T06:00:32.497459+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/.vs/ProjectEvaluation/pathfindership.projects.v9.bin,model_artifact,182195,280d2e39390c4d45466b480120a6fe806b24b78029eb8791bf664c968d672a3f,2025-07-08T06:00:32.497459+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/.vs/ProjectEvaluation/pathfindership.strings.v9.bin,model_artifact,132066,c955d76c6d0b0400ca86de72045f0dc7cc4ae185ac00d4024496a538b4ac28f3,2025-07-08T06:00:32.497459+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/pathfindership/bin/Debug/net8.0-windows/Passenger-Bot/config.json,configuration_or_metric,1515,1016ce796f281c28ad2199ea00e874ed377f2b7e95150373866ffc0bacd7a0f2,2025-05-30T13:13:32.338967+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/pathfindership/bin/Debug/net8.0-windows/Passenger-Bot/generation_config.json,dataset_or_tokenizer,142,583dc31745e69566cac194201257704f53f9565d93fe3a62d3924c2cfc50432b,2025-05-30T13:13:35.793874+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/pathfindership/bin/Debug/net8.0-windows/Passenger-Bot/model.safetensors,model_artifact,990345064,72b1de22562074b25bf5d0f0019da5f9962fb0f8ef9d5ee07fc69f78744a5d07,2025-05-30T13:15:06.101593+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/pathfindership/bin/Debug/net8.0-windows/Passenger-Bot/special_tokens_map.json,dataset_or_tokenizer,2543,7a1985a994c41886db38c719d2a3d2f40606663cc19d7c5d6a85d349320e06d2,2025-05-30T13:13:40.306854+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/pathfindership/bin/Debug/net8.0-windows/Passenger-Bot/tokenizer.json,dataset_or_tokenizer,2422497,aac5188c0b6d0d4374883794f5779519cca08d0b8253a8213ab98cc165ca1469,2025-05-30T13:14:18.243372+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/pathfindership/bin/Debug/net8.0-windows/Passenger-Bot/tokenizer_config.json,dataset_or_tokenizer,20830,26c1243c486c113e7017520b95ef2e82a7fc64d2b79f857759b4d51de0fb8b70,2025-05-30T13:14:06.410017+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/pathfindership/bin/Debug/net8.0-windows/pathfindership.deps.json,dataset_or_tokenizer,1046,ae93da796c185d70804761030ddd8886a8804e1f38e961807df322a8b1178df2,2025-07-14T07:57:43.080747+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/pathfindership/bin/Debug/net8.0-windows/pathfindership.runtimeconfig.json,dataset_or_tokenizer,443,7e79af92820e50910b90f1cade2728f45987393f24b50e384dc225d9773b7194,2025-07-14T07:57:43.096395+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/pathfindership/obj/Debug/net8.0-windows/pathfindership.csproj.FileListAbsolute.txt,documentation_or_visual_evidence,6690,f66585e0e16712ceaeb58e942248e371873ebaacbde9a26cc00a68f12bf40967,2025-07-14T07:57:43.112059+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/pathfindership/obj/Debug/net8.0-windows/pathfindership.designer.deps.json,dataset_or_tokenizer,742,818011e7618e6ffcf179e6384247e0dc787200ed8bd570d969980e8e64a30272,2025-07-08T05:59:04.670093+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/pathfindership/obj/Debug/net8.0-windows/pathfindership.designer.runtimeconfig.json,dataset_or_tokenizer,731,785145fe765ad3a1979ee0b1c54c58db81b01da92384d5b31ef58b8cd84ef041,2025-07-08T05:59:04.696001+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/pathfindership/obj/pathfindership.csproj.nuget.dgspec.json,dataset_or_tokenizer,3003,9052803f129726f41e32e84069aa259d3a87d90b2e66207197187882bba7b363,2025-07-08T05:59:00.682921+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/pathfindership/obj/project.assets.json,dataset_or_tokenizer,4435,697b22205255530e414df9726c3cce2196f4e18c12b940ea434ffc59b9d6c5e1,2025-07-08T05:59:00.679920+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/pathfindership/Passenger-Bot/config.json,configuration_or_metric,1515,1016ce796f281c28ad2199ea00e874ed377f2b7e95150373866ffc0bacd7a0f2,2025-05-30T13:13:32.338967+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/pathfindership/Passenger-Bot/generation_config.json,dataset_or_tokenizer,142,583dc31745e69566cac194201257704f53f9565d93fe3a62d3924c2cfc50432b,2025-05-30T13:13:35.793874+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/pathfindership/Passenger-Bot/model.safetensors,model_artifact,990345064,72b1de22562074b25bf5d0f0019da5f9962fb0f8ef9d5ee07fc69f78744a5d07,2025-05-30T13:15:06.101593+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/pathfindership/Passenger-Bot/special_tokens_map.json,dataset_or_tokenizer,2543,7a1985a994c41886db38c719d2a3d2f40606663cc19d7c5d6a85d349320e06d2,2025-05-30T13:13:40.306854+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/pathfindership/Passenger-Bot/tokenizer.json,dataset_or_tokenizer,2422497,aac5188c0b6d0d4374883794f5779519cca08d0b8253a8213ab98cc165ca1469,2025-05-30T13:14:18.243372+00:00
Primee/PathFinder-Ship/PathFinder-Ship/pathfindership/pathfindership/Passenger-Bot/tokenizer_config.json,dataset_or_tokenizer,20830,26c1243c486c113e7017520b95ef2e82a7fc64d2b79f857759b4d51de0fb8b70,2025-05-30T13:14:06.410017+00:00
Primee/PathFinder-Ship/YOLO/dogrulama.py,training_or_test_code,505,3671b2bd3c35081196fdd266f9bfd6f80415976bed8395293402586cfbfc4d34,2025-06-03T20:44:29.130162+00:00
Primee/PathFinder-Ship/YOLO/genel.jpg,documentation_or_visual_evidence,174748,bd635d86ff95324f7ddfd7feb407e7d2ee7a225305fa378fced8b752b9b8dc7c,2025-06-03T20:48:58.345987+00:00
Primee/PathFinder-Ship/YOLO/onnx_turn.py,training_or_test_code,690,2d81e9b12f71552f062f273b1f1a0d162b80003b78025258a55e7467f76c6c9e,2025-06-03T19:17:10.786824+00:00
Primee/PathFinder-Ship/YOLO/run_11.py,training_or_test_code,705,89231c6272300d7dbd3c16af5c5c19ddc421b07a05f29a5b6b8b9f6bf9ea318d,2025-06-03T20:50:17.894981+00:00
Primee/PathFinder-Ship/YOLO/yolo11l.onnx,model_artifact,101522887,6db6977728a21e82c0a144a6b238d705933d263c9bceee49f280cb276010ee0a,2025-06-03T19:16:28.074020+00:00
Primee/PathFinder-Ship/YOLO/yolo11l.pt,model_artifact,51387343,9ebd0e09d59811db4b1d61e2bc6730649608b1ac47f8dd01e2da6bca7c20023f,2025-06-02T13:23:10.833061+00:00
Primee/PathFinder-Ship/YOLO/yolo11m.pt,model_artifact,40684120,d5ffc1a674953a08e11a8d21e022781b1b23a19b730afc309290bd9fb5305b95,2025-06-02T13:23:00.824070+00:00
Primee/PathFinder-Ship/YOLO/yolo11n.pt,model_artifact,5613764,0ebbc80d4a7680d14987a577cd21342b65ecfd94632bd9a8da63ae6417644ee1,2025-06-02T13:22:39.684867+00:00
Primee/PathFinder-Ship/YOLO/yolo11s.pt,model_artifact,19313732,85a76fe86dd8afe384648546b56a7a78580c7cb7b404fc595f97969322d502d5,2025-06-02T13:22:50.339278+00:00
Primee/PathFinder-Ship/YOLO/yolo11x.pt,model_artifact,114636239,7bc158aa95c0ebfdd87f70f01653c1131b93e92522dbe15c228bcd742e773a24,2025-06-02T13:23:27.540037+00:00
Primee/PathFinder-Ship/YOLO/ÖNEMLİ.txt,documentation_or_visual_evidence,119,d415447b38e7f9644adf1f108e6839584aad31bf491e2478615cec7515f8343a,2025-06-03T21:00:48.496727+00:00
Primee/proje geliştirme notları.txt,documentation_or_visual_evidence,889,7db5a390d2027232c581d77e4f0ff013c76dcccd5d3eac3624a02ead8cdbf3ab,2025-08-05T13:28:11.479112+00:00
Primee/RAG pipeline -1.png,documentation_or_visual_evidence,805621,0ed69c5ee80208287546d9f4f143a2b965cfe0b31bb69f948ff15873cf406b00,2025-09-20T16:36:23.834464+00:00
Primee/Rag pipeline -2.png,documentation_or_visual_evidence,637312,1f3763294f102711bb445ec796e022e020329b8b23a5b382cbdc8cd5f30269db,2025-09-20T16:36:47.122369+00:00
Primee/SwiftHelm Rag System/Prompts/Model ve RAG parametre promptu.txt,documentation_or_visual_evidence,2502,f49fd8642fe6f4b3dd562f1a902a445051efa715876b1072ba446a50c5e62f60,2025-06-14T19:04:42.215029+00:00
Primee/SwiftHelm Rag System/Prompts/tüm aıler sonuçları analiz prompt.txt,documentation_or_visual_evidence,5123,90746ba10c1d100cb200ae384b547165be9a2242849770d32f0ec1a1bc6c62b3,2025-06-09T10:05:14.113760+00:00
Primee/SwiftHelm Rag System/rag kodları/3.7 sonnet.py,training_or_test_code,14271,9cac6fe40d87e202c09e7dd131e4c88aae21c985c65e6a5f76f219c11b8d0fcc,2025-06-06T21:06:12.819811+00:00
Primee/SwiftHelm Rag System/rag kodları/3.7.py,training_or_test_code,16758,0426808200e26a94e033012c10fd2889ce1760e0ff05abc93c60b3905c780ffa,2025-06-07T11:07:52.053278+00:00
Primee/SwiftHelm Rag System/rag kodları/4.1.py,training_or_test_code,6882,b5e05bdfdb1e5298edac4bfdc937948978226f61dc39bf07d9c175486de1cbb6,2025-06-07T11:08:31.284322+00:00
Primee/SwiftHelm Rag System/rag kodları/40_mini_high.py,training_or_test_code,5724,88c35ca92a25caf65a0aa7f60f309998ea496ba5cb31e5bd77cbf95409558b50,2025-06-07T10:56:55.150743+00:00
Primee/SwiftHelm Rag System/rag kodları/4o.py,training_or_test_code,2889,f8658f9210f50d6b8c165fdfe4af08ec769916fe88eecc14fbbb086863d7ffd4,2025-06-07T10:56:27.519522+00:00
Primee/SwiftHelm Rag System/rag kodları/4o_mini_high_2.py,training_or_test_code,6681,29052ff5b9fda2570fd360da13df3558e1e18a4e4ff274a48f1058305634c759,2025-06-07T10:57:29.259834+00:00
Primee/SwiftHelm Rag System/rag kodları/deep.py,training_or_test_code,4909,00040ab3f02a384eb80a1b0eb127ef5f5ef85fbb5b04d11f3e9d72ca96716fee,2025-06-07T10:54:21.004529+00:00
Primee/SwiftHelm Rag System/rag kodları/deep2.py,training_or_test_code,6486,01eef130cc9139b91f1a80f000fc139fc0f8a616cb40d98ad10688189d599cd6,2025-06-07T11:08:08.781887+00:00
Primee/SwiftHelm Rag System/rag kodları/deepseek.ipynb,training_or_test_code,19368,4e7d7f4b6bf7c1888c309f671f75fbedc6c8038514e17cf13c91fc6c46dda982,2025-06-07T08:30:20.820765+00:00
Primee/SwiftHelm Rag System/rag kodları/deepseek_python_20250606_e81bab.py,training_or_test_code,13009,75220d476fc1f26b718fcf1e1cbb4235353d600e546d29c7a033fd4a05a11430,2025-06-06T21:02:21.156064+00:00
Primee/SwiftHelm Rag System/rag kodları/gpt.ipynb,training_or_test_code,10004,2eead8ab485fefce7674579b58229574583bd0184ea643d182a46e2203992568,2025-06-06T21:10:21.704985+00:00
Primee/SwiftHelm Rag System/rag kodları/ipynb kodu_sonnet 4 upgrade.py,training_or_test_code,60015,c4ba497051d9d14d411cb5800933ce68ef2f7f60bfd981e60678e08a878cc33c,2025-06-08T13:24:53.794806+00:00
Primee/SwiftHelm Rag System/rag kodları/İlk SwiftHelm_Rag_System.ipynb,training_or_test_code,89974,89fdb7f00b26afc6909751a823e80315a46069b3d7a2916a095d11fa2a71b47f,2025-07-27T11:01:02.242448+00:00
Primee/SwiftHelm Rag System/rag kodları/poe_asistan.py,training_or_test_code,6719,cea36da10118b4627dc06f098bbc223107742549b9c91d78fb3c049c0231987a,2025-06-07T10:53:27.000191+00:00
Primee/SwiftHelm Rag System/rag kodları/rag_kodu.py,training_or_test_code,9336,a652e7cf6550d135c0bce4dc10a5daff7c5066eae3494ad3ea1540f6239b4860,2025-06-06T19:00:52.562459+00:00
Primee/SwiftHelm Rag System/rag kodları/sonnet.ipynb,training_or_test_code,19370,3c5c93e38ae8e55ef6d9712859fb3885af349230d3159b20afa55d4008547920,2025-06-07T10:27:55.916174+00:00
Primee/SwiftHelm Rag System/rag kodları/sonnet4.py,training_or_test_code,27598,344468b7cf7356386d65af493736acc2942b5c3091e3c222254a9cf63f014e63,2025-06-07T11:17:15.915231+00:00
Primee/SwiftHelm Rag System/SwiftHelm_RAG_System_Web_Search.ipynb,training_or_test_code,33580,0eae41b73f9fd9b730152ba7846e6454517475f3a876d5e969dc85081cfc8bd0,2025-08-02T12:13:33.126781+00:00
Primee/önemli araştır.txt,documentation_or_visual_evidence,435,b31172599df47a39939413fdd4f9c48385f4ad2c21648385884af040383e36aa,2025-08-13T22:28:48.228826+00:00
